,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-09-28,16.856754302978516,17.077104032429215,15.377263262380962,15.487438127106312,30100800,2355040000.0,39698330653.68652
2000-09-29,16.87249755859375,17.045629529810665,16.730844127598093,16.87249755859375,10724400,2355040000.0,39735406650.390625
2000-10-02,17.140064239501953,17.140064239501953,16.762321776923397,16.88823593111625,7292800,2355040000.0,40365536886.59668
2000-10-03,17.328935623168945,17.549285394944025,17.07710731256885,17.12432512080637,8274800,2355040000.0,40810336549.98779
2000-10-04,17.65946388244629,17.8011173360488,17.265982066883762,17.281721339506262,10373400,2355040000.0,41588743821.71631
2000-10-05,18.38346290588379,18.43068070444342,18.005720517406726,18.10015611452599,13064400,2355040000.0,43293790481.87256
2000-10-06,18.61956024169922,18.855649340283737,18.320514050158824,18.414949689592632,9413400,2355040000.0,43849809151.61133
2000-10-09,18.351993560791016,18.52512557551546,18.241818642330006,18.38347210892273,4963800,2355040000.0,43219678915.40527
2000-10-10,18.2418155670166,18.38346900972855,18.14737993854197,18.25755483842904,5001200,2355040000.0,42960205332.94678
2000-10-11,18.509380340576172,18.63529449255288,18.163116422640226,18.1945949606344,7388600,2355040000.0,43590331077.27051
2000-10-12,18.540851593017578,18.745462009578894,18.241805599581813,18.446416016143125,7665200,2355040000.0,43664447135.62012
2000-10-13,18.289030075073242,18.493640566446693,18.16311592653573,18.320508612207618,8039400,2355040000.0,43071397388.00049
2000-10-16,18.115894317626953,18.22606917446743,17.895544603946,18.22606917446743,5669200,2355040000.0,42663655753.78418
2000-10-17,18.462167739868164,18.635299747658912,17.92703244306039,18.005728810238004,6080200,2355040000.0,43479143514.09912
2000-10-18,18.898645401000977,18.961904465104745,18.266054759963286,18.392572888170825,7728600,2355040000.0,44507065865.17334
2000-10-19,18.471649169921875,18.78794453242054,18.29768672054761,18.756314996170673,8159400,2355040000.0,43501472661.13281
2000-10-20,18.440027236938477,18.55073065945869,18.250249941189537,18.26606471583528,5297600,2355040000.0,43427001744.07959
2000-10-23,17.601842880249023,18.39258155411466,17.601842880249023,18.39258155411466,6127400,2355040000.0,41453044056.70166
2000-10-24,18.629796981811523,18.645611750047355,17.854873338255693,17.965576715906526,6669200,2355040000.0,43873917084.04541
2000-10-25,18.961912155151367,19.167504196866936,18.51909852684091,18.69306102367716,9293400,2355040000.0,44656061601.867676
2000-10-26,18.961912155151367,19.214948514185913,18.613987161478864,19.009356472470344,5724400,2355040000.0,44656061601.867676
2000-10-27,19.467979431152344,19.467979431152344,18.59816719011792,18.66142626219315,8396400,2355040000.0,45847870279.541016
2000-10-30,19.452163696289062,19.452163696289062,18.803758239746095,19.23075695503049,11799200,2355040000.0,45810623591.30859
2000-10-31,18.076276779174805,19.009347934005348,17.665092880435918,18.977718403333128,23838600,2355040000.0,42570354866.02783
2000-11-01,17.45949363708496,17.949751157691516,17.285531291063283,17.93393639896227,13778200,2355040000.0,41117805895.08057
2000-11-02,17.190656661987305,17.554396407365143,17.03250894660564,17.396248691983473,9018400,2355040000.0,40484684065.24658
2000-11-03,17.269725799560547,17.38042917007055,16.98505998967768,17.14320766183483,6510800,2355040000.0,40670895046.99707
2000-11-06,17.332990646362305,17.45950882626276,17.15902814899918,17.269731556412076,5639600,2355040000.0,40819886291.80908
2000-11-07,17.317169189453125,17.506946386049872,17.079947693707194,17.364613488602313,4861800,2355040000.0,40782626127.92969
2000-11-08,17.570213317871094,17.759990599432257,17.238103075139055,17.269732622065916,5766200,2355040000.0,41378555172.11914
2000-11-09,17.58603286743164,18.092105755703056,17.222292978986562,17.712551089499495,12083400,2355040000.0,41415810844.11621
2000-11-10,18.12372398376465,18.34513073400261,17.712540019037004,17.744169554785284,6250400,2355040000.0,42682094930.7251
2000-11-13,18.281875610351562,18.48746763711157,18.06046881230232,18.092098354880786,6163000,2355040000.0,43054548337.40234
2000-11-14,18.329328536987305,18.440031988030366,18.028847741298986,18.28188420082599,7457600,2355040000.0,43166301877.74658
2000-11-15,18.56654167175293,18.69305984328106,18.376764414460737,18.471653043106834,5518200,2355040000.0,43724948298.64502
2000-11-16,18.740497589111328,18.93027477988714,18.250239846273818,18.392572739355675,5373200,2355040000.0,44134621442.26074
2000-11-17,19.167495727539062,19.167495727539066,18.693052763986117,18.693052763986117,7908000,2355040000.0,45140219138.18359
2000-11-20,18.961912155151367,19.199133741746255,18.70887579611682,18.91446783783239,6071800,2355040000.0,44656061601.867676
2000-11-21,18.740497589111328,18.851200950397217,18.40838750525366,18.756312355009314,5666000,2355040000.0,44134621442.26074
2000-11-22,19.08843231201172,19.214950504634828,18.708877734142387,18.724692508220276,6586600,2355040000.0,44954021632.08008
2000-11-24,18.629796981811523,18.851203737113188,18.582352677104023,18.787944664169853,2753000,2355040000.0,43873917084.04541
2000-11-27,18.440027236938477,18.661434081978904,18.39258291300124,18.440027236938477,5309800,2355040000.0,43427001744.07959
2000-11-28,18.645618438720703,18.756321856083762,18.345137734449548,18.471655925721613,5662800,2355040000.0,43911177247.924805
2000-11-29,19.120067596435547,19.21495626937071,18.598179895292144,18.645624231759726,5280200,2355040000.0,45028523992.30957
2000-11-30,18.946083068847656,19.21493399720359,18.81956498491545,18.914453547864603,6752400,2355040000.0,44618783470.458984
2000-12-01,18.70887565612793,18.930282468626483,18.519098388272024,18.756319973091905,5972200,2355040000.0,44060150525.20752
2000-12-04,19.072608947753906,19.199127083394064,18.48746257041817,18.661425006923388,4900800,2355040000.0,44916756976.31836
2000-12-05,18.519094467163086,19.27820337785807,18.48746492921746,18.977722767374637,7828000,2355040000.0,43613208233.947754
2000-12-06,18.250242233276367,18.708870504303242,18.076279785645482,18.5507228246388,6593000,2355040000.0,42980050469.055176
2000-12-07,18.613983154296875,18.86701945885826,18.155354852279366,18.155354852279366,4193200,2355040000.0,43836674887.69531
2000-12-08,18.028841018676758,18.613987613142584,17.933952381736354,18.598172840319183,6859200,2355040000.0,42458641752.62451
