,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-08-14,0.7044181823730469,0.7137732171626257,0.6931922905059495,0.7123692874824016,156660000,15115799552.0,10647844045.535156
2000-08-15,0.6988050937652588,0.7175152208545944,0.695998831996644,0.7072247283936962,114200800,15115799552.0,10562997723.272217
2000-08-16,0.7259339094161987,0.7334181391110689,0.7006766575819204,0.7016121113535604,143673600,15115799552.0,10973071462.734985
2000-08-17,0.7699018120765686,0.7848694158626164,0.7231273445584046,0.724062747977353,270900000,15115799552.0,11637681466.070984
2000-08-18,0.7483855485916138,0.7755144501001119,0.7465146915099179,0.7689665252543753,190176000,15115799552.0,11312445940.12439
2000-08-21,0.7558699250221252,0.7717729377678879,0.7427731734710619,0.7521273608000119,134467200,15115799552.0,11425578274.019714
2000-08-22,0.7736435532569885,0.7904820155288252,0.753998880447032,0.7577405444579883,276802400,15115799552.0,11694240875.729675
2000-08-23,0.8129339218139648,0.819482746601646,0.7642886351826534,0.7703697331627707,236863200,15115799552.0,12288146211.161133
2000-08-24,0.8398287892341614,0.8475468290676395,0.7989015553749552,0.8183124125665203,310766400,15115799552.0,12694683636.062439
2000-08-25,0.8503531813621521,0.8606436691076093,0.8438044075670394,0.8456761138644159,334460000,15115799552.0,12853768237.875793
2000-08-28,0.8690626621246338,0.8830948672365054,0.8540951032376632,0.856901364403527,359004800,15115799552.0,13136576998.803467
2000-08-29,0.8859018087387085,0.8896434227549499,0.8634499263955634,0.866256186867874,267030400,15115799552.0,13391114163.64856
2000-08-30,0.8905789256095886,0.8980631532597272,0.8786514436385192,0.8830946979594501,285392800,15115799552.0,13461812524.750061
2000-08-31,0.9120951890945435,0.9205139694407443,0.882159083323708,0.8826268099963157,419596800,15115799552.0,13787048050.696655
2000-09-01,0.9495144486427307,0.9523207085414851,0.9149013785787172,0.9177076384774716,256872000,15115799552.0,14352670077.411316
2000-09-05,0.934546709060669,0.959804865952472,0.9317404470244312,0.937821597372497,298642400,15115799552.0,14126420726.142334
2000-09-06,0.8746759295463562,0.9336109008500508,0.8643854411097932,0.9186432446813753,355404000,15115799552.0,13221426023.981995
2000-09-07,0.9279984831809998,0.9364180654972223,0.8718697662779306,0.8849665168487852,217464800,15115799552.0,14027439056.324036
